Title,Date Added,Age,IMDb,Netflix,Hulu,Prime Video,Disney+,Original Network,Netflix Exclusive Regions,Original,Type,Genre,Rating
Changing Seas,-,all,6.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Great World Hotels,-,-,3.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Baby Ballroom: The Championship,-,-,6.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Hive Alive,-,-,7.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Chico Bon Bon: Monkey with a Tool Belt,-,-,7.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Be With You,-,-,1.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Monster Math Squad,-,-,5.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
"Gunpowder, Treason and Plot",-,-,7.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Outstanding Woman,-,-,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Grami's Circus Show,-,all,5.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Natural Born Hustlers: The Hunger Hustlers,-,-,8.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Compete to Eat,-,-,4.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Shopkins,-,all,3.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Sammy & Bella's Kitchen Rescue,-,-,4.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
True: Terrific Tales,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Selling Houses with Sarah Beeny,-,-,7.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Rescue Mediums,-,-,5.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
I Own Britain's Best Home,-,-,6.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Real Rescues,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Six Puppies and Us,-,all,6.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Kate and Mim-Mim,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Learning Time with Timmy,-,-,5.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Hoy Soy Nadie,-,-,6.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Las Muñecas de la Mafia,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
El Señor de los Cielos 3,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Race of Life,-,-,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
My Secret Romance,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Changing Faces,-,-,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Head 2 Head,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Guerra de Idolos,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Vecinos,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
HooplaKidz,-,-,6.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Born To Explore,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Secrets of Ancient Rome,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Princess Weiyoung - 锦绣未央,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Trawlermen Tales,-,-,6.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Aftermath,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Sugar,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
XH Derbez,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Hardliners,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
"Find It, Fix It, Flog It",-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Lockup: Disturbing the Peace,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Timeless Seasons,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Game 365,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Sports Adventures,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Wild France with Ray Mears,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
K-Pop Extreme Survival,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Wildest Middle East,-,-,-,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Ready for Start,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Surveillance Oz,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Road to Victory,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Corvette Nation,-,7+,-,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Caught On Camera (UK),-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Renters,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Color of a Woman,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Polar Bear: Spy on the Ice,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Voice (OCN),-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
UglyFaceOfBeauty,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Real GOT7,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
To Build Or Not To Build,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Murder Files,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
"Deals, Wheels and Steals",-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Sons of the Caliphate,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Lovely Love Lie (The Liar and His Lover),-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Truth,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Fairground Attractions,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Taste of the Country,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
World At Your Feet,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Polar Sea,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Sin Ellas No Hay Paraíso,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Slice of Paradise,-,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Rick and Morty,-,18+,9.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Fargo,-,18+,8.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Vikings,-,18+,8.5,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Brooklyn Nine-Nine,-,16+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Simpsons,-,7+,8.7,0.0,1.0,0.0,1.0,-,-,False,-,-,-
Lost,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Prison Break,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Modern Family,-,16+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Firefly,-,16+,9.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Seinfeld,-,7+,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
It's Always Sunny in Philadelphia,-,18+,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Killing Eve,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
South Park,-,18+,8.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
How I Met Your Mother,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Futurama,-,16+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Handmaid's Tale,-,18+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Sons of Anarchy,-,18+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Gravity Falls,-,7+,8.9,0.0,1.0,0.0,1.0,-,-,False,-,-,-
What We Do in the Shadows,-,18+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Archer,-,18+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
This Is Us,-,16+,8.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Pride and Prejudice,-,all,8.9,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Justified,-,18+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Scrubs,-,7+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The X-Files,-,16+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
My Hero Academia,-,16+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Adventure Time,-,7+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
24,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
White Collar,-,16+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Friday Night Lights,-,7+,8.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Mr. Bean,-,all,8.5,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Buffy the Vampire Slayer,-,7+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Bob's Burgers,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
30 Rock,-,16+,8.2,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Elementary,-,16+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Taboo,-,16+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Atlanta,-,18+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Shield,-,18+,8.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Normal People,-,-,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Black Books,-,7+,8.5,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Naruto Shippūden,-,7+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
09-01-2001,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Misfits,-,18+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Veronica Mars,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
11.22.63,-,18+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Line of Duty,-,18+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Bones,-,16+,7.8,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Steins;Gate,-,16+,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Killing,-,18+,8.2,0.0,1.0,0.0,0.0,AMC,"Selected territories
",True,-,-,-
The Good Doctor,-,16+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Preacher,-,18+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Orville,-,16+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Peep show,-,18+,8.6,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Desperate Housewives,-,7+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
RuPaul's Drag Race,-,16+,8.5,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Battlestar Galactica,-,16+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Battlestar Galactica,-,7+,7.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Over the Garden Wall,-,7+,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Tokyo Ghoul,-,18+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Superstore,-,16+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Lie to Me,-,16+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
One Piece,-,7+,8.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Spaced,-,18+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
12 Monkeys,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Blue Bloods,-,16+,7.5,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Devs,-,18+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Rookie,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
DAVE,-,18+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Younger,-,16+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Food Wars! Shokugeki no Soma,-,18+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Smallville,-,7+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Dirk Gently's Holistic Detective Agency,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Broad City,-,18+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Workaholics,-,18+,8.1,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Dead Like Me,-,16+,8.1,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Nathan For You,-,16+,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Angel,-,7+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Timeless,-,7+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Castle Rock,-,18+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Fresh Off the Boat,-,7+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Fresh Off the Boat,-,16+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
You're the Worst,-,18+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Affair,-,18+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Elfen Lied,-,18+,8.0,0.0,1.0,1.0,0.0,-,-,False,-,-,-
The Last Ship,-,16+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Everybody Hates Chris,-,7+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Raising Hope,-,16+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Boston Legal,-,16+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Cowboy Bebop,-,18+,8.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Terror,-,18+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Stargate SG-1,-,7+,8.4,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Future Man,-,18+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Inside No. 9,-,18+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Zoey's Extraordinary Playlist,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Strain,-,18+,7.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Venture Bros.,-,18+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Demon Slayer: Kimetsu no Yaiba,-,18+,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The League,-,18+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Parenthood,-,7+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Samurai Champloo,-,18+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Mrs. America,-,18+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Marvel's Runaways,-,16+,7.0,0.0,1.0,0.0,1.0,-,-,False,-,-,-
Please Like Me,-,18+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
My Name Is Earl,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Little Fires Everywhere,-,18+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Act,-,18+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Dollhouse,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Southland,-,16+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Dragon Ball,-,16+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Damages,-,18+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Looking for Alaska,-,18+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
American Dad!,-,16+,7.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Legend of the Seeker,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Exorcist,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Awkward.,-,16+,7.5,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Brockmire,-,18+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
High Fidelity,-,18+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Better Things,-,7+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Happy Endings,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Fear the Walking Dead,-,18+,6.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
TRIGUN,-,7+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
In the Flesh,-,18+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Chicago P.D.,-,16+,8.1,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Better Off Ted,-,7+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Gifted,-,16+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Lethal Weapon,-,16+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Last Man on Earth,-,16+,7.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Chicago Fire,-,16+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Sleepy Hollow,-,16+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Rescue Me,-,18+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Horace and Pete,-,18+,8.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Snowfall,-,18+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Shadowhunters,-,16+,6.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Top of the Lake,-,18+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Prime Suspect,-,18+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Deutschland,-,18+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Rizzoli & Isles,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Stargate Universe,-,16+,7.6,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Key & Peele,-,18+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Mighty Boosh,-,16+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Blindspot,-,16+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Stumptown,-,16+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Mindy Project,-,16+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Empire,-,16+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Quantum Leap,-,7+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Librarians,-,16+,7.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Librarians,-,-,6.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Middle,-,7+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Resident,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Manifest,-,16+,7.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Saturday Night Live,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Survivor,-,7+,7.2,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Nip/Tuck,-,18+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
New Amsterdam,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Hellsing Ultimate,-,18+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Steven Universe,-,7+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Drake & Josh,-,7+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Ugly Betty,-,7+,6.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
black-ish,-,7+,7.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Marvel's Cloak & Dagger,-,16+,6.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Wilfred,-,18+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Wilfred,-,18+,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Catch-22,-,18+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Stargate Atlantis,-,7+,8.1,0.0,1.0,1.0,0.0,-,-,False,-,-,-
M*A*S*H,-,7+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Invader Zim,-,7+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
For Life,-,16+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Wayward Pines,-,16+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Sailor Moon,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Home Movies,-,7+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Mr Inbetween,-,18+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Mayans M.C.,-,18+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Unit,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
I Love Lucy,-,all,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Nashville,-,7+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
NYPD Blue,-,18+,7.5,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Ramy,-,18+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Don't Trust the B---- in Apartment 23,-,16+,7.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
MythBusters,-,7+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Goldbergs,-,7+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Letterkenny,-,18+,8.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Cougar Town,-,7+,6.9,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Regular Show,-,7+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Motherland: Fort Salem,-,16+,6.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Bunheads,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
CSI: Crime Scene Investigation,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
One Tree Hill,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Afro Samurai,-,18+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Graceland,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Scream Queens,-,16+,7.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Looming Tower,-,18+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Promised Neverland,-,18+,8.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Pinky and the Brain,-,all,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Married... with Children,-,7+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Last Man Standing,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Emergence,-,16+,7.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Terriers,-,18+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
UnREAL,-,18+,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Blackadder,-,7+,8.1,0.0,1.0,1.0,0.0,-,-,False,-,-,-
The Hitchhiker's Guide to the Galaxy,-,7+,8.0,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Witches of East End,-,16+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Wonder Years,-,7+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Robot Chicken,-,18+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Harlots,-,18+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Good Behavior,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Golden Girls,-,7+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
RuPaul's Drag Race All Stars,-,16+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Will & Grace,-,16+,7.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Outer Limits,-,7+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Outer Limits,-,18+,7.7,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Salem,-,18+,7.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Hot Zone,-,16+,7.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Baskets,-,18+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Make It or Break It,-,16+,7.5,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Great,-,-,7.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Sliders,-,7+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Amazing World of Gumball,-,7+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
A Million Little Things,-,16+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Man Seeking Woman,-,18+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Wu-Tang: An American Saga,-,18+,8.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Ally McBeal,-,16+,6.8,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Detour,-,7+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Kaguya-sama: Love is War,-,16+,8.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
My Mad Fat Diary,-,16+,8.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
High School DxD,-,18+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Face Off,-,7+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Full House,-,all,6.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
ER,-,16+,7.7,0.0,1.0,0.0,0.0,-,-,False,-,-,-
PEN15,-,18+,7.9,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Roseanne,-,7+,7.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Touch,-,7+,7.4,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Sesame Street,-,all,8.1,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Hell's Kitchen,-,16+,7.1,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Shark Tank,-,7+,7.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Baker and the Beauty,-,7+,7.1,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The Baker and the Beauty,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Amazing Race,-,7+,7.6,0.0,1.0,1.0,0.0,-,-,False,-,-,-
Daria,-,16+,8.0,0.0,1.0,0.0,0.0,-,-,False,-,-,-
War and Peace,-,16+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
SIX,-,18+,7.3,0.0,1.0,0.0,0.0,-,-,False,-,-,-
Legit,-,18+,8.2,0.0,1.0,0.0,0.0,-,-,False,-,-,-
